County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
BER	"162.0, 287.0"	1533	1316	5356	55.8049576	2.24853229
BER	"171.0, 270.0"	1529	1293	5097	55.91497711	2.03028123
BER	"171.0, 273.0"	1527	1334	5592	56.07924034	2.202095612
BER	"170.0, 289.0"	1522	1343	4777	56.31340342	2.116688568
BER	"165.0, 270.0"	1515	1265	4853	56.32145215	2.015049505
BER	"160.0, 282.0"	1512	1300	4582	56.48809524	1.996494709
BER	"169.0, 269.0"	1503	1255	5235	56.94544245	2.098403194
BER	"159.0, 263.0"	1503	1262	4436	57	1.774717232
BER	"161.0, 267.0"	1501	1300	4691	56.92071952	1.919920053
BER	"160.0, 278.0"	1495	1284	4600	57.30434783	2.15277592
BER	"161.0, 265.0"	1482	1265	4331	57.74561404	1.843252362
BER	"174.0, 279.0"	1479	1287	5002	57.79513185	2.202569304
BER	"160.0, 263.0"	1475	1262	4520	58.07186441	1.895186441
BER	"171.0, 286.0"	1473	930	5225	58.25118805	2.273862865
BER	"162.0, 269.0"	1472	1262	4604	58.14673913	2.005842391
BER	"175.0, 263.0"	1470	1211	5728	58.16734694	1.973333333
BER	"164.0, 268.0"	1469	1261	4436	58.3036079	2.023689585
BER	"178.0, 271.0"	1460	1284	5565	58.68150685	2.20890411
BER	"169.0, 276.0"	1459	1309	4639	58.7107608	2.080054832
BER	"159.0, 280.0"	1453	1175	4701	58.77426015	2.084996559
BER	"175.0, 271.0"	1430	1222	4852	59.88741259	2.018461538
BER	"167.0, 284.0"	1421	1222	4992	60.29908515	2.133919775
BER	"161.0, 279.0"	1420	1110	5345	60.1915493	2.050140845
BER	"164.0, 266.0"	1418	1271	4341	60.3864598	1.948025388
BER	"159.0, 264.0"	1416	1196	4133	60.54590395	1.68029661
BER	"169.0, 278.0"	1406	1230	4184	60.85561878	1.950213371
BER	"168.0, 271.0"	1400	1172	4517	61.19357143	2.004714286
BER	"163.0, 264.0"	1388	1194	4161	61.6945245	1.823414986
BER	"176.0, 269.0"	1382	1216	5341	62.02821997	2.336324168
BER	"166.0, 282.0"	1377	1186	4314	62.20769789	2.049745824
BER	"171.0, 271.0"	1377	1213	4976	62.26724764	2.247930283
BER	"162.0, 264.0"	1368	1189	3887	62.67690058	1.804385965
BER	"166.0, 272.0"	1362	1170	4126	62.82966226	2.057709251
BER	"164.0, 276.0"	1359	1150	4213	62.92641648	1.990213392
BER	"162.0, 279.0"	1351	1150	3996	63.22279793	2.00488527
BER	"177.0, 266.0"	1334	1155	4672	64.14992504	1.93838081
BER	"165.0, 268.0"	1331	1112	4043	64.40045079	1.858978212
BER	"161.0, 291.0"	1320	1101	4244	64.8780303	2.071969697
BER	"167.0, 277.0"	1316	1163	4176	64.93237082	2.045820669
BER	"177.0, 276.0"	1316	1171	4434	64.99620061	2.149468085
BER	"165.0, 274.0"	1315	1137	4260	65.15513308	2.096958175
BER	"173.0, 275.0"	1315	1117	4302	65.17870722	2.006235741
BER	"162.0, 275.0"	1310	1119	4077	65.38015267	2.063816794
BER	"173.0, 266.0"	1304	1039	5098	65.70015337	2.07845092
BER	"161.0, 277.0"	1296	1103	4274	66.09645062	2.109953704
BER	"162.0, 267.0"	1292	1127	3896	66.36996904	2.000696594
BER	"163.0, 280.0"	1291	1122	4212	66.16653757	2.10232378
BER	"174.0, 276.0"	1287	1101	4298	66.62004662	2.11973582
BER	"164.0, 269.0"	1284	1117	3659	66.82554517	1.936604361
BER	"177.0, 268.0"	1282	1129	4749	66.91575663	2.232215289
BER	"160.0, 279.0"	1276	1078	3743	67.20532915	2.007915361
BER	"170.0, 270.0"	1275	1081	4240	67.10666667	2.016078431
BER	"171.0, 280.0"	1273	1105	3865	67.39591516	2.01932443
BER	"161.0, 275.0"	1271	1084	3775	67.41699449	1.909520063
BER	"159.0, 298.0"	1267	1091	4118	67.70955012	2.140094712
BER	"174.0, 282.0"	1263	1091	4294	67.76563737	2.196912114
BER	"171.0, 269.0"	1262	1065	4332	67.6481775	2.089698891
BER	"159.0, 282.0"	1260	1087	4098	67.98174603	1.967222222
BER	"176.0, 265.0"	1250	1034	4715	68.4912	2.0984
BER	"167.0, 278.0"	1245	1080	3633	68.8875502	1.919678715
BER	"158.0, 289.0"	1244	1024	4168	68.76688103	2.125803859
BER	"174.0, 275.0"	1240	1074	4109	69.025	2.074677419
BER	"164.0, 274.0"	1226	1017	3653	69.93474715	1.983768352
BER	"172.0, 274.0"	1221	1027	3866	70.03767404	1.933579034
