County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
CAM	"62.0, 150.0"	1780	1584	5946	48.0747191	1.598539326
CAM	"64.0, 135.0"	1767	1629	5186	48.44765139	1.739332201
CAM	"64.0, 134.0"	1754	1521	6007	48.74230331	1.980843786
CAM	"67.0, 126.0"	1743	1579	5562	49.0929432	2.058232932
CAM	"55.0, 135.0"	1725	1565	5726	49.50434783	1.841681159
CAM	"59.0, 143.0"	1722	1558	5704	49.67247387	1.828571429
CAM	"52.0, 136.0"	1712	1541	5504	49.98247664	1.760455607
CAM	"63.0, 144.0"	1699	1574	5022	50.34667451	1.67068864
CAM	"63.0, 130.0"	1694	1579	4869	50.51475797	1.752951594
CAM	"59.0, 122.0"	1687	1508	4967	50.68998222	1.630290456
CAM	"77.0, 121.0"	1684	1500	4689	50.83194774	1.739192399
CAM	"56.0, 138.0"	1680	1476	5874	50.90059524	1.947857143
CAM	"58.0, 135.0"	1658	1504	5301	51.57539204	1.819963812
CAM	"52.0, 137.0"	1644	1474	5994	52.08576642	2.07013382
CAM	"56.0, 133.0"	1642	1455	5102	52.12119367	1.745615104
CAM	"65.0, 116.0"	1639	1506	4533	52.20378279	1.66528371
CAM	"59.0, 138.0"	1615	1460	5236	52.93993808	1.857585139
CAM	"64.0, 141.0"	1613	1490	5011	53.07191569	1.80483571
CAM	"73.0, 129.0"	1607	1464	4352	53.29184816	1.628189172
CAM	"57.0, 142.0"	1594	1464	4929	53.72459222	1.755646173
CAM	"62.0, 137.0"	1592	1472	4594	53.81407035	1.769158291
CAM	"55.0, 136.0"	1588	1476	4771	53.91057935	1.716561713
CAM	"59.0, 121.0"	1526	1365	4401	56.08125819	1.599541284
CAM	"54.0, 132.0"	1526	1344	4800	56.16448231	1.687549148
CAM	"63.0, 142.0"	1522	1408	4509	56.27529566	1.721024967
CAM	"56.0, 145.0"	1520	1424	5619	56.33223684	2.175394737
CAM	"70.0, 128.0"	1511	1393	3959	56.69225678	1.681998676
CAM	"72.0, 134.0"	1508	1349	4231	56.84350133	1.587864721
CAM	"56.0, 143.0"	1500	1394	5288	57.08266667	2.0276
CAM	"61.0, 123.0"	1499	1361	4572	57.0993996	1.81987992
