County Name	Pixel	Total Trips	Total Intercounty Trips	Total Riders	Average Time b/w Trips	Average AVO
BUR	"66.0, 145.0"	1214	1105	3716	70.6029654	1.703706755
BUR	"62.0, 152.0"	1211	1105	3916	70.45747316	1.675392238
BUR	"65.0, 145.0"	1203	1095	3776	71.31421446	1.705652535
BUR	"68.0, 154.0"	1200	1097	3843	71.39833333	1.854333333
BUR	"67.0, 152.0"	1200	1183	3213	71.4375	1.780416667
BUR	"71.0, 144.0"	1200	1144	3172	71.44166667	1.710583333
BUR	"97.0, 169.0"	1191	1146	3201	72.01511335	1.679093199
BUR	"69.0, 142.0"	1185	1155	3267	72.33670886	1.798649789
BUR	"89.0, 168.0"	1172	1081	3405	73.21501706	1.940443686
BUR	"81.0, 162.0"	1167	1117	3192	73.39931448	1.859468723
BUR	"71.0, 139.0"	1162	1103	3098	73.83218589	1.629862306
BUR	"82.0, 134.0"	1153	1109	2680	74.34258456	1.644405898
BUR	"110.0, 148.0"	1152	1070	2673	74.51302083	1.686024306
BUR	"76.0, 156.0"	1139	1010	3552	75.26338894	1.976031607
BUR	"86.0, 151.0"	1136	1098	2712	75.42341549	1.670598592
BUR	"65.0, 151.0"	1124	1072	2989	76.32117438	1.634341637
BUR	"89.0, 152.0"	1117	1011	3423	76.7045658	1.923276634
BUR	"69.0, 157.0"	1117	1055	3029	76.78603402	1.684601611
BUR	"86.0, 168.0"	1114	1044	2956	76.94524237	1.723339318
BUR	"78.0, 147.0"	1100	1049	2901	77.96909091	1.741636364
BUR	"91.0, 162.0"	1084	1047	2789	79.150369	1.711162362
BUR	"79.0, 144.0"	1070	902	3656	80.17102804	2.122803738
BUR	"68.0, 153.0"	1070	1042	2765	80.22990654	1.718317757
BUR	"83.0, 148.0"	1064	965	2857	80.51691729	1.743515038
BUR	"86.0, 148.0"	1062	1029	2591	80.68361582	1.674387947
BUR	"67.0, 144.0"	1054	992	2814	81.27798861	1.601518027
BUR	"69.0, 141.0"	1052	1046	2759	81.59125475	1.731939163
BUR	"79.0, 153.0"	1035	980	2545	82.80096618	1.662512077
BUR	"80.0, 155.0"	1024	936	3296	83.70214844	1.916699219
BUR	"75.0, 159.0"	1023	957	2827	83.90713587	1.884946237
BUR	"77.0, 158.0"	1015	956	2769	84.31231527	1.803251232
BUR	"78.0, 159.0"	1005	933	2863	85.25970149	1.897114428
BUR	"69.0, 156.0"	997	911	2860	85.9327984	1.914343029
BUR	"67.0, 146.0"	994	918	2726	86.33501006	1.659758551
