oCounty,OriginX,OriginY,DepartTime,TripNodeCount,TripNode1:,DestX1,DestY1,Riders1,TripNode2:,DestX2,DestY2,Riders2,TripNode3:,DestX3,DestY3,Riders3,TotalRiders,vehicleMiles,tripMiles,AVO,VehTourEndCounty,VehTourEnd_xPixel,VehTourEnd_yPixel,VehTourEnd_Time
BER-2,173.0,274.0,62488.5,3,1,158.0,255.0,1,2,129.0,253.0,1,3,11.0,236.0,1,3,103.5,143.6,1.4,NOR,11.0,236.0,74908.1,
BER-2,173.0,274.0,62793.4,3,1,171.0,279.0,2,2,141.0,272.0,1,3,11.0,236.0,2,5,102.7,225.4,2.2,NOR,11.0,236.0,75111.5,
BER-2,173.0,274.0,64582.1,3,1,154.0,264.0,1,2,153.0,256.0,1,3,11.0,236.0,1,3,103.8,128.9,1.2,NOR,11.0,236.0,77033.4,
BER-2,173.0,274.0,69271.6,3,1,162.0,274.0,1,2,141.0,272.0,1,3,11.0,236.0,1,3,100.2,125.7,1.3,NOR,11.0,236.0,81294.8,
BER-2,173.0,274.0,69376.8,3,1,169.0,272.0,2,2,120.0,212.0,1,3,11.0,236.0,1,4,116.1,154.1,1.3,NOR,11.0,236.0,83312.4,
BER-2,173.0,274.0,70887.8,3,1,171.0,280.0,1,2,103.0,281.0,1,3,11.0,236.0,1,3,106.0,145.8,1.4,NOR,11.0,236.0,83613.6,
BER-2,173.0,274.0,72064.9,3,1,169.0,275.0,2,2,164.0,283.0,1,3,11.0,236.0,1,4,104.2,112.4,1.1,NOR,11.0,236.0,84565.1,
BER-2,174.0,274.0,19248.2,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,100.4,100.4,1.0,NOR,11.0,236.0,31298.9,
BER-2,175.0,274.0,17604.9,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,101.0,101.0,1.0,NOR,11.0,236.0,29725.7,
BER-2,175.0,274.0,18251.8,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,101.0,101.0,1.0,NOR,11.0,236.0,30372.7,
BER-2,175.0,274.0,19362.2,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,101.0,101.0,1.0,NOR,11.0,236.0,31483.0,
BER-2,175.0,274.0,69524.5,3,1,176.0,282.0,1,2,121.0,305.0,1,3,11.0,236.0,1,3,118.5,143.2,1.2,NOR,11.0,236.0,83746.4,
BER-2,176.0,274.0,53127.8,3,1,177.0,277.0,1,2,161.0,292.0,1,3,11.0,236.0,2,4,111.1,219.1,2.0,NOR,11.0,236.0,66462.7,
BER-2,176.0,274.0,53562.0,3,1,145.0,274.0,1,2,118.0,279.0,1,3,11.0,236.0,1,3,104.3,155.1,1.5,NOR,11.0,236.0,66073.9,
BER-2,177.0,274.0,18730.0,1,1,11.0,236.0,4,NA, NA, NA, NA,NA, NA, NA, NA,4,102.2,408.7,4.0,NOR,11.0,236.0,30991.1,
BER-2,177.0,274.0,19789.8,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,102.2,102.2,1.0,NOR,11.0,236.0,32050.9,
BER-2,179.0,274.0,58438.7,3,1,174.0,261.0,2,2,172.0,260.0,4,3,11.0,236.0,1,7,107.4,157.6,1.5,NOR,11.0,236.0,71322.6,
BER-2,179.0,274.0,58800.2,3,1,171.0,270.0,1,2,146.0,260.0,1,3,11.0,236.0,1,3,103.8,130.2,1.3,NOR,11.0,236.0,71255.2,
BER-2,179.0,274.0,68951.8,3,1,166.0,261.0,1,2,169.0,256.0,1,3,11.0,236.0,2,4,110.1,230.1,2.1,NOR,11.0,236.0,82162.1,
BER-2,179.0,274.0,69356.1,3,1,177.0,273.0,1,2,170.0,282.0,1,3,11.0,236.0,2,4,107.5,215.3,2.0,NOR,11.0,236.0,82255.5,
BER-2,160.0,275.0,19102.2,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,92.4,92.4,1.0,NOR,11.0,236.0,30191.6,
BER-2,161.0,275.0,20057.6,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,93.0,93.0,1.0,NOR,11.0,236.0,31216.6,
BER-2,161.0,275.0,72227.0,3,1,151.0,264.0,1,2,156.0,253.0,1,3,11.0,236.0,1,3,103.8,115.4,1.1,NOR,11.0,236.0,84678.8,
BER-2,162.0,275.0,19389.0,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,93.6,187.1,2.0,NOR,11.0,236.0,30617.8,
BER-2,163.0,275.0,19199.5,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,94.2,94.2,1.0,NOR,11.0,236.0,30498.0,
BER-2,163.0,275.0,56798.8,3,1,153.0,268.0,1,2,144.0,273.0,1,3,11.0,236.0,1,3,96.3,112.9,1.2,NOR,11.0,236.0,68358.6,
BER-2,163.0,275.0,61403.2,2,1,140.0,280.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,95.9,108.3,1.1,NOR,11.0,236.0,72911.3,
BER-2,163.0,275.0,70009.8,3,1,167.0,251.0,1,2,160.0,241.0,1,3,11.0,236.0,1,3,111.4,129.2,1.2,NOR,11.0,236.0,83374.5,
BER-2,163.0,275.0,71575.9,3,1,163.0,277.0,1,2,155.0,280.0,1,3,11.0,236.0,1,3,96.7,101.0,1.0,NOR,11.0,236.0,83176.2,
BER-2,164.0,275.0,19436.3,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,94.7,94.7,1.0,NOR,11.0,236.0,30804.5,
BER-2,164.0,275.0,19850.3,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,94.7,94.7,1.0,NOR,11.0,236.0,31218.5,
BER-2,164.0,275.0,20301.7,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,94.7,94.7,1.0,NOR,11.0,236.0,31669.9,
BER-2,164.0,275.0,71489.3,3,1,151.0,277.0,1,2,143.0,283.0,1,3,11.0,236.0,1,3,98.0,116.1,1.2,NOR,11.0,236.0,83244.8,
BER-2,165.0,275.0,19907.5,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,95.3,95.3,1.0,NOR,11.0,236.0,31345.6,
BER-2,165.0,275.0,58524.5,3,1,166.0,253.0,1,2,161.0,252.0,1,3,11.0,236.0,1,3,106.8,122.5,1.1,NOR,11.0,236.0,71338.6,
BER-2,165.0,275.0,62350.3,3,1,162.0,278.0,1,2,158.0,279.0,1,3,11.0,236.0,1,3,96.9,102.7,1.1,NOR,11.0,236.0,73980.2,
BER-2,166.0,275.0,69621.0,3,1,153.0,279.0,1,2,100.0,273.0,1,3,11.0,236.0,1,3,98.0,143.7,1.5,NOR,11.0,236.0,81380.3,
BER-2,166.0,275.0,69837.1,3,1,160.0,286.0,1,2,159.0,289.0,1,3,11.0,236.0,1,3,103.7,112.8,1.1,NOR,11.0,236.0,82285.6,
BER-2,166.0,275.0,75526.7,3,1,151.0,264.0,1,2,142.0,269.0,1,3,11.0,236.0,1,3,98.4,121.9,1.2,NOR,11.0,236.0,87333.9,
BER-2,167.0,275.0,18515.4,2,1,166.0,264.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,101.1,103.1,1.0,NOR,11.0,236.0,30651.3,
BER-2,167.0,275.0,20074.6,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,96.5,96.5,1.0,NOR,11.0,236.0,31652.3,
BER-2,167.0,275.0,69394.4,3,1,157.0,255.0,1,2,156.0,252.0,1,3,11.0,236.0,1,3,102.8,125.2,1.2,NOR,11.0,236.0,81735.4,
BER-2,167.0,275.0,69569.4,3,1,168.0,281.0,1,2,143.0,287.0,1,3,11.0,236.0,1,3,104.0,116.2,1.1,NOR,11.0,236.0,82047.2,
BER-2,167.0,275.0,69724.9,3,1,159.0,260.0,1,2,113.0,273.0,1,3,11.0,236.0,1,3,104.0,139.1,1.3,NOR,11.0,236.0,82202.9,
BER-2,167.0,275.0,70356.4,2,1,143.0,274.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,96.8,110.9,1.1,NOR,11.0,236.0,81975.9,
BER-2,168.0,275.0,18141.9,2,1,152.0,258.0,1,2,11.0,236.0,3,NA, NA, NA, NA,4,99.6,305.2,3.1,NOR,11.0,236.0,30097.6,
BER-2,168.0,275.0,18969.8,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,97.1,194.1,2.0,NOR,11.0,236.0,30617.4,
BER-2,168.0,275.0,19321.6,1,1,11.0,236.0,3,NA, NA, NA, NA,NA, NA, NA, NA,3,97.1,291.2,3.0,NOR,11.0,236.0,30969.1,
BER-2,168.0,275.0,19737.6,1,1,11.0,236.0,3,NA, NA, NA, NA,NA, NA, NA, NA,3,97.1,291.2,3.0,NOR,11.0,236.0,31385.2,
BER-2,168.0,275.0,69791.9,3,1,147.0,258.0,1,2,149.0,258.0,2,3,11.0,236.0,1,4,101.3,143.9,1.4,NOR,11.0,236.0,81942.7,
BER-2,169.0,275.0,18341.3,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,97.6,97.6,1.0,NOR,11.0,236.0,30058.7,
BER-2,169.0,275.0,19421.1,1,1,11.0,236.0,3,NA, NA, NA, NA,NA, NA, NA, NA,3,97.6,292.9,3.0,NOR,11.0,236.0,31138.5,
BER-2,169.0,275.0,19858.6,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,97.6,97.6,1.0,NOR,11.0,236.0,31576.0,
BER-2,169.0,275.0,58744.8,3,1,156.0,286.0,1,2,105.0,276.0,1,3,11.0,236.0,1,3,102.7,146.3,1.4,NOR,11.0,236.0,71068.2,
BER-2,169.0,275.0,59417.1,3,1,166.0,278.0,1,2,160.0,281.0,1,3,11.0,236.0,1,3,100.0,106.7,1.1,NOR,11.0,236.0,71412.1,
BER-2,169.0,275.0,61019.6,3,1,166.0,260.0,1,2,159.0,252.0,1,3,11.0,236.0,1,3,104.9,121.9,1.2,NOR,11.0,236.0,73604.4,
BER-2,169.0,275.0,61411.6,3,1,158.0,264.0,1,2,151.0,257.0,1,3,11.0,236.0,1,3,100.2,122.3,1.2,NOR,11.0,236.0,73437.2,
BER-2,169.0,275.0,68407.4,3,1,154.0,267.0,1,2,149.0,270.0,1,3,11.0,236.0,1,3,99.0,120.2,1.2,NOR,11.0,236.0,80284.4,
BER-2,169.0,275.0,68860.3,3,1,156.0,252.0,1,2,154.0,248.0,2,3,11.0,236.0,2,5,104.6,248.2,2.4,NOR,11.0,236.0,81416.7,
BER-2,169.0,275.0,69255.3,3,1,150.0,271.0,1,2,144.0,273.0,1,3,11.0,236.0,2,4,98.3,222.0,2.3,NOR,11.0,236.0,81048.3,
BER-2,169.0,275.0,71519.3,3,1,171.0,263.0,1,2,151.0,252.0,1,3,11.0,236.0,1,3,105.5,122.5,1.2,NOR,11.0,236.0,84184.3,
BER-2,169.0,275.0,73186.6,3,1,167.0,276.0,2,2,164.0,285.0,1,3,11.0,236.0,2,5,103.4,204.7,2.0,NOR,11.0,236.0,85597.8,
BER-2,169.0,275.0,74338.0,3,1,157.0,262.0,1,2,155.0,256.0,1,3,11.0,236.0,1,3,101.6,122.4,1.2,NOR,11.0,236.0,86534.7,
BER-2,170.0,275.0,69026.2,3,1,154.0,267.0,1,2,149.0,261.0,1,3,11.0,236.0,1,3,99.6,124.1,1.2,NOR,11.0,236.0,80974.3,
BER-2,170.0,275.0,71794.6,3,1,169.0,281.0,1,2,141.0,289.0,1,3,11.0,236.0,1,3,105.4,121.2,1.2,NOR,11.0,236.0,84437.2,
BER-2,170.0,275.0,72542.8,3,1,167.0,274.0,1,2,149.0,271.0,1,3,11.0,236.0,1,3,98.3,113.0,1.1,NOR,11.0,236.0,84334.9,
BER-2,171.0,275.0,18562.4,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,98.8,197.6,2.0,NOR,11.0,236.0,30419.7,
BER-2,171.0,275.0,19510.4,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,98.8,197.6,2.0,NOR,11.0,236.0,31367.7,
BER-2,172.0,275.0,17874.8,2,1,75.0,240.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,100.3,161.3,1.6,NOR,11.0,236.0,29916.5,
BER-2,172.0,275.0,19291.9,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,99.4,99.4,1.0,NOR,11.0,236.0,31219.2,
BER-2,172.0,275.0,19702.6,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,99.4,99.4,1.0,NOR,11.0,236.0,31629.8,
BER-2,173.0,275.0,64948.8,3,1,150.0,279.0,1,2,143.0,284.0,1,3,11.0,236.0,1,3,103.4,132.8,1.3,NOR,11.0,236.0,77361.9,
BER-2,173.0,275.0,70553.0,3,1,160.0,275.0,1,2,145.0,263.0,1,3,11.0,236.0,1,3,101.3,126.1,1.2,NOR,11.0,236.0,82713.9,
BER-2,174.0,275.0,19254.6,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,100.6,201.1,2.0,NOR,11.0,236.0,31321.8,
BER-2,174.0,275.0,62809.2,3,1,173.0,279.0,1,2,166.0,291.0,1,3,11.0,236.0,1,3,109.5,113.8,1.0,NOR,11.0,236.0,75948.0,
BER-2,175.0,275.0,18416.0,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,101.1,101.1,1.0,NOR,11.0,236.0,30553.3,
BER-2,175.0,275.0,19098.6,2,1,121.0,231.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,107.9,142.9,1.3,NOR,11.0,236.0,32042.0,
BER-2,175.0,275.0,19286.2,2,1,101.0,231.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,105.7,152.8,1.4,NOR,11.0,236.0,31974.9,
BER-2,176.0,275.0,18028.4,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,101.7,101.7,1.0,NOR,11.0,236.0,30235.7,
BER-2,176.0,275.0,18725.2,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,101.7,101.7,1.0,NOR,11.0,236.0,30932.5,
BER-2,176.0,275.0,19297.3,2,1,123.0,259.0,1,2,11.0,236.0,2,NA, NA, NA, NA,3,101.8,236.7,2.3,NOR,11.0,236.0,31515.7,
BER-2,176.0,275.0,61934.6,3,1,163.0,284.0,1,2,157.0,300.0,1,3,11.0,236.0,1,3,115.4,130.1,1.1,NOR,11.0,236.0,75781.0,
BER-2,176.0,275.0,62545.9,3,1,176.0,281.0,1,2,159.0,285.0,1,3,11.0,236.0,2,4,107.6,218.9,2.0,NOR,11.0,236.0,75460.2,
BER-2,176.0,275.0,72998.1,3,1,171.0,271.0,1,2,152.0,268.0,1,3,11.0,236.0,1,3,102.1,120.6,1.2,NOR,11.0,236.0,85254.3,
BER-2,177.0,275.0,66947.6,3,1,170.0,252.0,1,2,148.0,248.0,1,3,11.0,236.0,1,3,110.4,140.5,1.3,NOR,11.0,236.0,80190.3,
BER-2,177.0,275.0,68978.6,3,1,175.0,275.0,1,2,167.0,253.0,1,3,11.0,236.0,2,4,109.4,220.3,2.0,NOR,11.0,236.0,82106.6,
BER-2,177.0,275.0,70835.8,3,1,173.0,276.0,1,2,152.0,275.0,1,3,11.0,236.0,1,3,102.9,119.8,1.2,NOR,11.0,236.0,83179.6,
BER-2,177.0,275.0,71828.2,2,1,174.0,280.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,104.8,105.8,1.0,NOR,11.0,236.0,84404.0,
BER-2,178.0,275.0,19652.9,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,102.9,102.9,1.0,NOR,11.0,236.0,32000.4,
BER-2,179.0,275.0,18839.6,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,103.5,103.5,1.0,NOR,11.0,236.0,31257.2,
BER-2,180.0,275.0,62240.6,3,1,176.0,277.0,1,2,175.0,280.0,1,3,11.0,236.0,1,3,106.5,111.0,1.0,NOR,11.0,236.0,75015.9,
BER-2,180.0,275.0,69409.5,3,1,179.0,286.0,1,2,170.0,294.0,1,3,11.0,236.0,1,3,115.4,123.6,1.1,NOR,11.0,236.0,83257.6,
BER-2,160.0,276.0,19586.4,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,92.6,92.6,1.0,NOR,11.0,236.0,30694.2,
BER-2,160.0,276.0,62241.1,3,1,168.0,261.0,3,2,159.0,247.0,1,3,11.0,236.0,1,5,109.2,140.6,1.3,NOR,11.0,236.0,75348.8,
BER-2,160.0,276.0,69639.0,3,1,154.0,281.0,1,2,77.0,243.0,1,3,11.0,236.0,1,3,96.0,150.8,1.6,NOR,11.0,236.0,81162.4,
BER-2,160.0,276.0,71616.6,3,1,164.0,274.0,1,2,154.0,248.0,2,3,11.0,236.0,1,4,105.5,129.6,1.2,NOR,11.0,236.0,84276.5,
BER-2,160.0,276.0,72976.6,3,1,154.0,268.0,1,2,151.0,256.0,1,3,11.0,236.0,2,4,98.3,204.3,2.1,NOR,11.0,236.0,84769.5,
BER-2,160.0,276.0,73457.8,3,1,153.0,266.0,1,2,128.0,270.0,1,3,11.0,236.0,1,3,95.6,119.4,1.2,NOR,11.0,236.0,84932.1,
BER-2,161.0,276.0,20116.5,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,93.1,186.3,2.0,NOR,11.0,236.0,31293.9,
BER-2,162.0,276.0,18589.3,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,93.7,93.7,1.0,NOR,11.0,236.0,29836.3,
BER-2,162.0,276.0,58589.7,3,1,160.0,278.0,1,2,159.0,281.0,1,3,11.0,236.0,1,3,96.4,98.9,1.0,NOR,11.0,236.0,70158.7,
BER-2,162.0,276.0,65925.3,3,1,149.0,267.0,1,2,140.0,265.0,1,3,11.0,236.0,1,3,94.4,118.0,1.3,NOR,11.0,236.0,77247.4,
BER-2,162.0,276.0,69384.3,3,1,158.0,276.0,1,2,153.0,286.0,1,3,11.0,236.0,1,3,99.4,104.2,1.0,NOR,11.0,236.0,81316.6,
BER-2,162.0,276.0,72429.8,3,1,158.0,277.0,1,2,145.0,263.0,1,3,11.0,236.0,1,3,96.0,109.0,1.1,NOR,11.0,236.0,83944.1,
BER-2,163.0,276.0,58745.9,3,1,161.0,279.0,2,2,145.0,274.0,1,3,11.0,236.0,1,4,95.8,109.5,1.1,NOR,11.0,236.0,70240.9,
BER-2,164.0,276.0,19653.4,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,94.9,94.9,1.0,NOR,11.0,236.0,31039.7,
BER-2,164.0,276.0,20297.7,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,94.9,94.9,1.0,NOR,11.0,236.0,31683.9,
BER-2,164.0,276.0,65596.9,3,1,163.0,279.0,1,2,157.0,284.0,1,3,11.0,236.0,1,3,98.8,103.2,1.0,NOR,11.0,236.0,77452.5,
BER-2,164.0,276.0,68549.8,3,1,155.0,253.0,1,2,156.0,253.0,1,3,11.0,236.0,1,3,103.0,124.3,1.2,NOR,11.0,236.0,80911.6,
BER-2,164.0,276.0,71663.8,3,1,157.0,264.0,1,2,148.0,258.0,1,3,11.0,236.0,1,3,98.1,117.7,1.2,NOR,11.0,236.0,83433.2,
BER-2,165.0,276.0,19529.5,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,95.5,95.5,1.0,NOR,11.0,236.0,30985.4,
BER-2,166.0,276.0,66076.4,3,1,153.0,260.0,1,2,155.0,255.0,1,3,11.0,236.0,1,3,102.7,122.6,1.2,NOR,11.0,236.0,78406.3,
BER-2,166.0,276.0,66405.0,3,1,158.0,279.0,1,2,149.0,277.0,1,3,11.0,236.0,1,3,97.0,111.4,1.1,NOR,11.0,236.0,78049.2,
BER-2,166.0,276.0,66983.4,3,1,159.0,272.0,1,2,149.0,269.0,1,3,11.0,236.0,1,3,96.2,111.9,1.2,NOR,11.0,236.0,78531.7,
BER-2,166.0,276.0,71297.2,3,1,156.0,286.0,1,2,125.0,269.0,1,3,11.0,236.0,1,3,100.9,129.5,1.3,NOR,11.0,236.0,83406.0,
BER-2,166.0,276.0,72304.8,3,1,160.0,282.0,1,2,160.0,291.0,1,3,11.0,236.0,1,3,105.8,110.8,1.0,NOR,11.0,236.0,84999.3,
BER-2,166.0,276.0,76032.8,3,1,168.0,261.0,1,2,168.0,254.0,1,3,11.0,236.0,1,3,108.1,118.4,1.1,NOR,11.0,236.0,89004.4,
BER-2,167.0,276.0,59219.1,3,1,160.0,278.0,1,2,151.0,265.0,1,3,11.0,236.0,1,3,99.6,112.6,1.1,NOR,11.0,236.0,71175.7,
BER-2,167.0,276.0,75851.3,2,1,146.0,269.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,96.7,109.9,1.1,NOR,11.0,236.0,87451.3,
BER-2,168.0,276.0,18017.7,2,1,74.0,205.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,112.8,167.9,1.5,NOR,11.0,236.0,31554.8,
BER-2,168.0,276.0,19144.4,2,1,107.0,288.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,102.8,134.5,1.3,NOR,11.0,236.0,31481.4,
BER-2,168.0,276.0,19796.8,2,1,148.0,238.0,1,2,11.0,236.0,2,NA, NA, NA, NA,3,108.0,220.2,2.0,NOR,11.0,236.0,32753.6,
BER-2,168.0,276.0,19856.2,2,1,121.0,261.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,97.3,126.8,1.3,NOR,11.0,236.0,31530.3,
BER-2,169.0,276.0,18197.0,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,97.8,97.8,1.0,NOR,11.0,236.0,29931.9,
BER-2,169.0,276.0,19052.1,1,1,11.0,236.0,3,NA, NA, NA, NA,NA, NA, NA, NA,3,97.8,293.4,3.0,NOR,11.0,236.0,30787.0,
BER-2,169.0,276.0,19661.0,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,97.8,97.8,1.0,NOR,11.0,236.0,31395.9,
BER-2,169.0,276.0,20152.6,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,97.8,195.6,2.0,NOR,11.0,236.0,31887.5,
BER-2,169.0,276.0,63636.3,2,1,143.0,275.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,98.2,113.4,1.2,NOR,11.0,236.0,75419.8,
BER-2,169.0,276.0,69060.7,3,1,171.0,261.0,1,2,173.0,262.0,1,3,11.0,236.0,1,3,108.9,115.6,1.1,NOR,11.0,236.0,82124.5,
BER-2,169.0,276.0,70075.7,2,1,144.0,273.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,97.9,112.9,1.2,NOR,11.0,236.0,81828.3,
BER-2,169.0,276.0,71480.6,3,1,168.0,295.0,1,2,158.0,299.0,1,3,11.0,236.0,2,4,113.8,222.3,2.0,NOR,11.0,236.0,85141.0,
BER-2,170.0,276.0,62911.0,3,1,168.0,275.0,1,2,142.0,269.0,1,3,11.0,236.0,1,3,98.4,117.0,1.2,NOR,11.0,236.0,74719.8,
BER-2,170.0,276.0,64396.6,3,1,157.0,265.0,1,2,156.0,252.0,1,3,11.0,236.0,1,3,105.6,125.3,1.2,NOR,11.0,236.0,77064.8,
BER-2,170.0,276.0,69275.8,3,1,173.0,279.0,1,2,161.0,294.0,1,3,11.0,236.0,1,3,110.6,113.0,1.0,NOR,11.0,236.0,82543.6,
BER-2,171.0,276.0,18300.7,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,99.0,99.0,1.0,NOR,11.0,236.0,30175.3,
BER-2,171.0,276.0,20008.2,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,99.0,99.0,1.0,NOR,11.0,236.0,31882.8,
BER-2,172.0,276.0,19569.3,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,99.5,199.1,2.0,NOR,11.0,236.0,31513.7,
BER-2,173.0,276.0,18702.1,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,100.1,100.1,1.0,NOR,11.0,236.0,30716.4,
BER-2,173.0,276.0,19468.9,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,100.1,100.1,1.0,NOR,11.0,236.0,31483.2,
BER-2,173.0,276.0,70584.0,3,1,172.0,258.0,2,2,171.0,256.0,1,3,11.0,236.0,1,4,108.9,133.8,1.2,NOR,11.0,236.0,83652.7,
BER-2,173.0,276.0,72176.0,3,1,171.0,274.0,1,2,172.0,258.0,1,3,11.0,236.0,1,3,108.8,112.6,1.0,NOR,11.0,236.0,85233.7,
BER-2,173.0,276.0,72517.2,3,1,163.0,263.0,1,2,156.0,256.0,1,3,11.0,236.0,1,3,103.6,125.7,1.2,NOR,11.0,236.0,84949.7,
BER-2,174.0,276.0,18831.2,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,100.7,100.7,1.0,NOR,11.0,236.0,30915.4,
BER-2,174.0,276.0,19329.3,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,100.7,100.7,1.0,NOR,11.0,236.0,31413.5,
BER-2,175.0,276.0,19072.4,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,101.3,202.6,2.0,NOR,11.0,236.0,31226.5,
BER-2,175.0,276.0,19378.8,1,1,11.0,236.0,3,NA, NA, NA, NA,NA, NA, NA, NA,3,101.3,303.9,3.0,NOR,11.0,236.0,31533.0,
BER-2,176.0,276.0,19261.0,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,101.9,203.7,2.0,NOR,11.0,236.0,31485.1,
BER-2,176.0,276.0,19814.1,2,1,170.0,258.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,107.7,113.3,1.1,NOR,11.0,236.0,32737.3,
BER-2,176.0,276.0,65004.8,3,1,168.0,275.0,2,2,158.0,298.0,1,3,11.0,236.0,1,4,115.6,128.6,1.1,NOR,11.0,236.0,78877.9,
BER-2,176.0,276.0,65358.4,3,1,136.0,263.0,1,2,138.0,251.0,1,3,11.0,236.0,1,3,109.3,154.4,1.4,NOR,11.0,236.0,78470.1,
BER-2,177.0,276.0,17627.2,1,1,11.0,236.0,2,NA, NA, NA, NA,NA, NA, NA, NA,2,102.5,204.9,2.0,NOR,11.0,236.0,29921.3,
BER-2,177.0,276.0,17977.7,2,1,172.0,261.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,107.2,111.9,1.0,NOR,11.0,236.0,30847.0,
BER-2,177.0,276.0,19052.8,2,1,114.0,272.0,1,2,11.0,236.0,1,NA, NA, NA, NA,2,103.3,140.3,1.4,NOR,11.0,236.0,31453.8,
BER-2,177.0,276.0,19539.9,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,102.5,102.5,1.0,NOR,11.0,236.0,31834.0,
BER-2,177.0,276.0,58609.6,3,1,177.0,278.0,1,2,154.0,300.0,1,3,11.0,236.0,1,3,114.3,123.6,1.1,NOR,11.0,236.0,72325.3,
BER-2,177.0,276.0,58940.4,3,1,172.0,259.0,1,2,166.0,251.0,1,3,11.0,236.0,2,4,110.1,231.9,2.1,NOR,11.0,236.0,72148.4,
BER-2,178.0,276.0,18045.9,1,1,11.0,236.0,1,NA, NA, NA, NA,NA, NA, NA, NA,1,103.0,103.0,1.0,NOR,11.0,236.0,30410.0,
